"","Year","Province","Hospitals","Other Institutions","Physicians","Other Professionals","Drugs","Capital","Public Health","Administration","Other Health Spending","Total"
"228","1987","Manitoba","31.528611627325798","41.186999999999998","1.9241784875528418","159.26263004623738","141.94471859931249","42.688000000000002","0","14.899743268442425","16.510410623364876","449.94529265223576"
"229","1988","Manitoba","35.239051328694821","35.748750000000001","2.024","173.64107600291089","143.43807213248112","6.7588621444201307","0","20.092796488141392","18.426445454050938","435.36905355069933"
"230","1989","Manitoba","39.323592250000004","52.396749999999997","2.129","189.48758720595211","145.83812003776873","7.787855579868709","0","26.591683266867115","20.658732798554379","484.21332113901104"
"231","1990","Manitoba","40.736853499999995","63.222749999999998","2.2010000000000001","205.8863982601203","161.46729821382917","12.835339168490151","0","23.714686900874455","23.148712475013483","533.21303851832749"
"232","1991","Manitoba","43.800632249999992","74.921750000000003","2.246","221.67291150981521","177.26940711563046","13.189466045796353","0","11.869847369128205","25.049616037959424","570.01963032832964"
"233","1992","Manitoba","45.145827000000004","83.442499999999995","2.2829999999999999","226.82724572435393","194.79064244522951","11.037308533916857","0","19.154488086531561","19.912444769202246","602.59345655923414"
"234","1993","Manitoba","47.140865000000005","91.967105085708539","2.9924079573508182","233.6663995004921","210.7664534573251","7.701203501094092","0","42.33983099999999","23.668104281215655","660.2423697831864"
"235","1994","Manitoba","47.381244999999993","101.81483794654228","3.6907314153680328","246.17360960253907","223.90630981463184","7.783214285714287","0","32.979732000000006","25.507332835361375","689.23701290015686"
"236","1995","Manitoba","49.595148250000001","111.84387950067237","4.3783114355695956","256.13298017993912","240.5186273914635","4.6548913043478279","0","35.257590999999969","33.705033693351979","736.08646275534443"
"237","1996","Manitoba","47.330152500000004","115.40263494004316","7.26966","270.14629099999996","264.91068992870316","8.5273311897106083","0","35.776028000000018","37.410595842374306","786.77338340083111"
"238","1997","Manitoba","73.832042500000014","122.12310101544034","2.8169400000000002","287.24694900000003","278.4558497452237","8.2645257955297335","0","35.175511","40.677288113238525","848.59220716943241"
"239","1998","Manitoba","75.653570000000002","106.4345042337288","10.1715","303.58438577743749","295.21113932866552","19.300000000000011","0","44.169299999999986","43.20199390481006","897.72639324464194"
"240","1999","Manitoba","107.9825075","115.45750833599027","2.8447300000000002","309.78618208057594","289.80258203673634","52.099999999999994","0","52.138899999999992","55.768170786621987","985.88058073992465"
"241","2000","Manitoba","128.7734825","112.78749597327737","2.8557899999999998","323.30179647352645","318.6498024646869","58.200000000000017","0","53.702475000000007","59.974453916999551","1058.2452963284904"
"242","2001","Manitoba","187.41178749999997","164.10847393006674","4.1224999999999996","339.33169224472647","329.94074650615835","38.499999999999986","0","66.343725000000006","67.311892509164068","1197.0708176901157"
"243","2002","Manitoba","168.56024249999999","146.23939600057778","10.70992","372.19999524012366","359.79514948119333","40.800000000000011","0","74.220999999999975","74.615599957241258","1247.1413031791362"
"244","2003","Manitoba","153.10259749999997","142.8531171893614","11.97845","386.72563266606488","391.28416157221397","43.200000000000017","0","78.349999999999994","74.5733728969048","1282.0673318245451"
"245","2004","Manitoba","161.94213500000001","150.38748656080392","7.2132700000000005","432.64506954671384","407.14437507691372","27.800000000000011","0","75.507999999999996","82.660277415439239","1345.3006135998708"
"246","2005","Manitoba","157.9869075","184.98854258853333","3.43512","456.24880174703463","427.79131216989668","38.599999999999966","0","80.176000000000002","80.277770862154568","1429.504454867619"
"247","2006","Manitoba","162.39732500000002","185.53894885563406","4.5008999999999997","500.13168410773659","486.34092132049363","32.599999999999994","0","82.894000000000005","92.570377107426083","1546.9741563912903"
"248","2007","Manitoba","156.2470275","192.80137168759197","8.6560199999999998","512.51397231438602","506.86570272557299","29.300000000000011","0","96.828000000000003","96.414977797981578","1599.6270720255325"
"249","2008","Manitoba","175.65881750000003","203.33642669610313","5.08805","563.40907667366469","527.91925853266787","44.199999999999989","0","109.52500000000001","96.963937988136351","1726.1005673905722"
"250","2009","Manitoba","189.71940500000002","199.25690564551795","1.41327","560.48736940839183","603.37811491885873","50.3","0","113.511","110.8363567086072","1828.9024216813757"
"251","2010","Manitoba","197.66537250000002","217.23295545835245","5.9246589999999992","545.65635844659062","676.71285259685374","73.5","0","122.26","114.91504126271333","1953.8672392645103"
"252","2011","Manitoba","188.56470750000003","190.31594919153787","6.4416380000000002","587.87883267463337","657.80736379458619","38.111734492295568","0","132.77199999999999","117.2345717597166","1919.1267974127693"
"253","2012","Manitoba","234.14051249999997","181.3974461485127","2.7881879999999999","610.94674109108144","664.53194839870616","100.16832937835522","0","133.81100000000001","126.43854435676792","2054.2227098734234"
"254","2013","Manitoba","243.85474975000002","176.29303874822926","12.18477","590.2220455853876","650.08813141463042","40.200000000000003","0","139.65078000000003","130.73161325351919","1983.2251287517665"
"255","2014","Manitoba","250.1112905","200.31831936635376","2.8380000000000001","637.11998614752417","666.89987307642241","39.157336419208839","0","150.227","144.34121339795678","2091.0130189074662"
"256","2015","Manitoba","276.73335349999996","227.61777412588592","8.1259999999999994","663.34875035455241","660.07120254690506","56.859702403100002","0","146.86199999999999","165.99105279904205","2205.6098357294854"
"257","2016 f","Manitoba","288.06101374135454","239.45183728617499","9.2508027328198494","688.16027003245495","689.77800469432702","52.261510081399997","0","153.474735110832","169.0521778145731","2289.4903514939365"
"258","2017 f","Manitoba","300.42861686088111","253.04367761186901","10.867071474909476","713.00957755255513","717.1436922268839","46.353501358869416","0","161.338683069338","178.06588618589288","2380.250706341199"
"259","1975","Saskatchewan","7.9349999999999996","31.114000000000001","1.4490022808960803","27.588950464917943","24.815892601285899","11.593704214731366","0","1.374398326128385","6.7408612176727605","112.61180910563242"
"260","1976","Saskatchewan","8.2970000000000006","36.9","1.3642182886721481","31.921490122164933","22.334916899493429","17.940156276380598","0","1.5444543780804714","6.1658437775837021","126.46807974237531"
"261","1977","Saskatchewan","9.0359999999999996","42.171999999999997","0.61980021901633098","40.233645858581802","21.07437602995072","22.963853584567136","0","1.7045462082384901","5.8843711959681793","143.68859309632268"
"262","1978","Saskatchewan","10.48","46.33","1.4822580709494331","45.07834928488839","21.572525076757962","11.432967574588188","0","2.0944794211130007","6.1303324029268733","144.60091183122384"
"263","1979","Saskatchewan","11.608000000000001","50.015999999999998","2.3907624014179465","52.739040033822434","22.209205071711636","10.711","0","2.305056641694295","7.2335084038109869","159.21257255245732"
"264","1980","Saskatchewan","13.6","49.31","2.1656462841337127","62.003897010813979","23.211481055232213","6.0609999999999999","0","2.9068956380559756","7.9322964605642667","167.19121644880013"
"265","1981","Saskatchewan","16.678000000000001","47.143000000000001","2.4521577061318287","73.321345166877748","31.268813396735599","3.605","0","3.6960620041461261","7.7177723540729168","185.88215062796417"
"266","1982","Saskatchewan","19.106000000000002","43.936999999999998","3.1589346068261586","76.230248921370787","41.849050575756017","7.8490000000000002","0","3.4994346940765264","8.4746453196585421","204.10431411768803"
"267","1983","Saskatchewan","20.702000000000002","47.523000000000003","3.523651952686004","85.269397022216737","41.078196143702421","9.7379999999999995","0","4.0481311742031796","7.187545869834894","219.06992216264325"
"268","1984","Saskatchewan","22.777000000000001","52.484999999999999","3.7261102789448763","94.591702042651136","51.554010808766719","20.446999999999999","0","5.6855849556949485","7.3549826488868693","258.62139073494455"
"269","1985","Saskatchewan","24.119","56.447000000000003","3.8609606803700101","106.68416685416706","62.139637538339883","66.813999999999993","0","5.463050668960773","7.6799140959268435","333.20772983776459"
"270","1986","Saskatchewan","27.870070468885519","62.98","3.2579710805015276","111.8740529932408","73.745759242066967","81.239999999999995","0","7.121761456946551","9.6245860634482394","377.71420130508966"
"271","1987","Saskatchewan","31.016111285726051","69.266000000000005","2.5585031446540878","113.80240623169595","88.850778787397687","71.263000000000005","0","8.317468072234659","10.47429571420321","395.54856323591162"
"272","1988","Saskatchewan","38.685100542839407","66.629249999999999","2.706","122.19911311393551","111.70755623678555","3.4240829937013708","0","11.709258392167715","12.288146139103555","369.34850741853307"
"273","1989","Saskatchewan","45.625568499999993","68.618499999999997","2.8620000000000001","131.27893769366307","140.44431577566081","4.4068173397554649","0","16.046365269416128","14.421822635080144","423.70432721357565"
"274","1990","Saskatchewan","50.002675499999995","73.701750000000004","2.97","141.38844640755164","153.89890344517539","5.0572804742497217","0","17.6964457476194","15.37929667977545","460.0947982543716"
"275","1991","Saskatchewan","52.540008749999998","77.92","3.0369999999999999","153.97018749200907","162.19788875459793","3.8559022194405559","0","21.229341923258136","16.159205833208919","490.90953497251462"
