"","Year","Province","Hospitals","Other Institutions","Physicians","Other Professionals","Drugs","Capital","Public Health","Administration","Other Health Spending","Total"
"203","2005","Ontario","13935.653184712142","3781.1051335051388","7674.3953198939171","195.43563603760975","3438.9516347500003","1670.8132148941352","2336.9690256148019","472.6881925081982","1429.4970617755903","34935.508403691536"
"204","2006","Ontario","14726.521977848213","4007.3577624419163","8373.494742421246","180.42879934287078","3693.29601125","1491.6319055731326","2545.9498055125191","520.94050322264764","1542.5702187998518","37082.191726412406"
"205","2007","Ontario","15561.648941206857","4277.2371952817348","9113.0192511605583","228.16368475169185","3813.6967462499997","1934.6856899488935","2667.755661545511","574.63287381559053","1656.9142198228576","39827.754263783703"
"206","2008","Ontario","16463.812924235419","4528.6221423713005","9984.8412924600907","280.91869643525115","4063.1192680000004","2090.5944268678518","2837.1352993727924","450.66341003362299","1941.8656220425303","42641.57308181886"
"207","2009","Ontario","17220.988335900212","4698.3333831414229","10735.693034555205","327.924439318395","4405.8106847500003","2623.588829398881","3045.9217875047602","408.37231398875099","1993.8711635312536","45460.503972088889"
"208","2010","Ontario","17887.464125591541","4904.5111982566068","11436.773217443793","366.30103812773842","4354.7250745000001","2980.6390849355089","3196.0951571675705","432.1640749713489","2043.9485104691382","47602.621481463248"
"209","2011","Ontario","18550.296273366755","5137.3009286245187","12081.247580257923","405.56695082447413","4381.4537","2389.8977847991673","3354.3844280712406","416.3335519446274","2163.9383847396134","48880.419582628325"
"210","2012","Ontario","18983.392833860718","5271.2075368003998","12415.454713508434","445.68176097736347","4378.4751282500001","2473.7972117996219","3479.0909106185823","427.16594382187066","2202.3990288174132","50076.6650684544"
"211","2013","Ontario","19151.198364016564","5426.0933207721901","12633.267610431767","385.62906958573495","4457.1593992500002","2166.7114869798011","3661.7767722009821","451.61627763281155","2256.5200653870306","50589.972366256872"
"212","2014","Ontario","19154.681095078053","5627.7731562479339","13046.926861500328","328.94464858717043","4753.4967640000004","2254.5050594114864","4010.5690783769383","472.61374449814122","2358.4408512963359","52007.9512589964"
"213","2015","Ontario","19223.107551642825","5773.8533111133056","13209.583611487467","327.84274548503089","5047.4879457500001","2262.3338458008548","4282.1468861152034","523.43703969943465","2396.411280932411","53046.204218026534"
"214","2016 f","Ontario","19425.775611487337","5886.0795366962293","13456.518355643067","347.01982789776343","5276.7419732499429","2417.0356529431838","4463.5996696808288","578.19728040016719","2413.4833216580964","54264.45122965661"
"215","2017 f","Ontario","19963.966874113841","6104.5053779329382","13979.011607075545","385.82713658738385","5599.4526468584563","2064.6576509733368","4676.4107386241012","583.40601059050516","2476.9387328247299","55834.17677558084"
"216","1975","Manitoba","221.77329919602269","50.856355981895803","64.448499999999996","4.992694992481284","5.5179906510747507","0.30099999999999999","11.687259758807508","8.501589738325432","8.6205596813925407","376.69924999999995"
"217","1976","Manitoba","256.36203310757173","65.386641490199466","72.693250000000006","6.0790712092152441","7.5350285794126615","0.34125","20.817936393941505","9.1196132461084787","10.9874259735509","449.32225"
"218","1977","Manitoba","280.15551536877814","74.569110222469178","78.711749999999995","7.5788156514808911","8.4275000000000002","0.124","25.693195592207079","9.5252499999999998","12.489363165064699","497.27449999999999"
"219","1978","Manitoba","284.9770437647918","80.937010273209069","90.573250000000002","8.809300347471666","10.0365","0.91749999999999998","27.267359230951275","9.6137499999999996","11.795036383576168","524.92674999999997"
"220","1979","Manitoba","305.29151389138764","88.503438922427065","103.16625000000001","10.124716067641508","10.990500000000001","2.37575","26.597824657338737","9.6609999999999996","13.018256461205073","569.72924999999998"
"221","1980","Manitoba","353.40635733384261","100.5557878028044","114.283","12.025755762510821","12.72625","3.4394999999999998","30.011346351827946","10.2005","16.152252749014202","652.80074999999999"
"222","1981","Manitoba","427.05599999999998","120.16425","137.34375","13.683249999999999","15.68125","3.3759999999999999","35.47175","10.608000000000001","19.518750000000001","782.90299999999991"
"223","1982","Manitoba","493.3","143.62100000000001","155.76050000000001","16.68872048969072","19.823250000000002","14.637520213549339","33.680570710603831","13.07775","24.474438586156115","915.06375000000014"
"224","1983","Manitoba","546.42010419934411","164.57974999999999","168.07525000000001","18.286240163230243","24.55125","21.286590071183113","35.196836037523873","14.856","28.009729528718704","1021.26175"
"225","1984","Manitoba","593.35655919779515","175.87100000000001","177.2885","19.550750000000001","29.217500000000001","21.67625","37.232440802204842","16.51125","31.403749999999999","1102.1079999999999"
"226","1985","Manitoba","633.82480296860194","186.87725","188.404","20.240749999999998","32.450749999999999","24.806000000000001","41.348447031398109","17.50825","37.164749999999998","1182.625"
"227","1986","Manitoba","681.69927419716203","190.32575","206.11449999999999","21.056750000000001","34.581000000000003","27.020499999999998","46.02272580283794","18.629750000000001","44.188749999999999","1269.6389999999999"
"228","1987","Manitoba","731.41125","200.58625000000001","221.35575","20.677250000000001","42.254750000000001","31.843499999999999","49.256500000000003","18.76125","48.607999999999997","1364.7544999999998"
"229","1988","Manitoba","782.16324999999995","218.45650000000001","227.19274999999999","21.05725","47.494750000000003","42.874398249452966","53.000999999999998","19.477250000000002","52.993250000000003","1464.710398249453"
"230","1989","Manitoba","830.06899999999996","235.66225","242.05324999999999","21.373963891951487","45.529000000000003","49.401750547045971","61.098265032652023","22.478000000000002","79.303021075396472","1586.968500547046"
"231","1990","Manitoba","892.95174999999995","257.41025000000002","251.67824999999999","17.781154630650498","48.503","81.420131291028468","68.68117167755068","30.008500000000002","94.329423691798837","1742.7636312910283"
"232","1991","Manitoba","898.41800000000001","266.35250000000002","278.38600000000002","17.32225","55.429499999999997","82.175929978118191","70.197749999999999","23.189250000000001","97.277000000000001","1788.7481799781181"
"233","1992","Manitoba","954.00625000000002","283.55775","285.2835","19.774185033318663","68.1238719054504","70.014442013129127","72.765249999999995","20.364075","93.927750000000003","1867.8170739518982"
"234","1993","Manitoba","958.24394999999993","282.08837499999998","286.54565000000002","20.092186510655687","68.060565826365789","48.852078774617077","72.54657499999999","25.345549999999996","95.022900000000007","1856.7978311116383"
"235","1994","Manitoba","965.86030000000005","287.75777500000004","279.18885000000006","19.776156116803925","61.142377170428155","39.021249999999995","83.252349999999993","25.107025","100.77267500000001","1861.8787582872321"
"236","1995","Manitoba","973.214433297759","295.19047500000005","272.604375","20.696748724252469","79.592533109637287","35.377173913043478","86.781539241951492","24.259357006630264","115.64174545365906","1903.3583807469331"
"237","1996","Manitoba","923.68861414838454","299.84494999999993","320.76702499999999","17.804082530891723","73.759400000000014","40.529903536977493","89.300960367016657","24.850837154567262","132.22761333003157","1922.7733860678691"
"238","1997","Manitoba","915.7260529934382","299.75402499999996","349.22602499999999","16.625730000000001","73.713975000000005","62.498256841400796","86.573940682559424","26.105011790712396","146.33951953329","1976.5625368414003"
"239","1998","Manitoba","967.23744687945714","308.37692500000003","381.67820000000006","16.809684999999998","85.894074999999987","64.265086887835693","91.957553392214891","29.366334895929366","157.22518983239866","2102.8104968878361"
"240","1999","Manitoba","1004.7779687338769","355.45535000000001","423.87032499999998","17.76973912969283","105.59814999999999","121.24309392265194","135.07444347064302","52.457210207341248","179.02674595844604","2395.273026422652"
"241","2000","Manitoba","1067.1221390504427","404.5874","467.25677499999995","18.320479709897608","130.92552499999999","133.73204419889501","163.38395364094723","42.265215835703344","203.24119351300908","2630.8347259488946"
"242","2001","Manitoba","1143.6601494776148","443.98932499999995","504.66899999999998","20.510750000000002","160.83605000000003","110.03038674033149","157.37832627040996","36.923777371495127","216.07657263048","2794.0743374903309"
"243","2002","Manitoba","1224.6133538291797","471.81797500000005","533.20789999999988","17.910775000000001","189.61717500000003","102.19060773480662","151.06058260264746","43.00678616461267","230.98851833670844","2964.4136736679543"
"244","2003","Manitoba","1296.364425","495.39253474999992","573.32350984921925","17.688974999999992","217.71204999999998","155.0635359116022","179.72022598684197","48.226025","237.00182500000003","3220.4931064976631"
"245","2004","Manitoba","1379.3049000000001","519.39894975000004","616.68613675740528","18.309499999999996","234.56947499999998","160.44198895027625","203.83816672761105","49.572975","254.23390000000001","3436.3559921852925"
"246","2005","Manitoba","1458.5753750000001","554.73614050000003","666.12501398043321","20.197699999999998","249.51932500000001","201.73756906077352","226.79422630114732","45.577849999999998","274.97697500000004","3698.2401748423549"
"247","2006","Manitoba","1565.95055","576.29827499999988","715.89460001484827","20.814550000000001","260.22597499999995","190.34254143646413","242.59246584038095","45.728650000000002","288.70402499999994","3906.5516322916928"
"248","2007","Manitoba","1706.0255250000002","608.20387500000004","747.497075","22.3096","271.64502499999998","140.38674033149172","257.44002265669138","43.385599999999997","318.23109999999997","4115.1245629881832"
"249","2008","Manitoba","1877.8648499999999","656.24964999999986","805.36717500000009","23.199124999999999","279.56077500000004","114.40607734806632","283.06684996994886","42.655149999999999","345.49430000000007","4427.8639523180154"
"250","2009","Manitoba","2018.6392499999999","680.01462500000002","855.60030000000006","25.570349999999998","287.15899999999999","214.31767955801106","307.7804437261284","50.691390336218639","371.43549999999999","4811.208538620358"
"251","2010","Manitoba","2119.4654999999998","700.90622499999984","922.59297500000002","28.706499999999998","294.95675","196.99723756906079","319.56189965740509","53.018275898361253","387.92200000000003","5024.1273631248259"
"252","2011","Manitoba","2205.12275","722.78465000000017","947.2125749999999","31.01125","306.08100000000002","245.3014575070234","330.35242961630649","53.537168407244742","408.39625000000001","5249.7995305305758"
"253","2012","Manitoba","2253.4302499999999","773.3761750000001","995.50300000000004","30.917000000000002","304.68299999999999","344.52334614680331","344.7242719992218","56.467038226314521","438.54","5542.1640813723398"
"254","2013","Manitoba","2304.66","812.25432499999999","1085.0366407500001","32.875749999999996","300.22899999999998","334.83149171270725","360.9370439948944","55.493850893752565","458.98500000000001","5745.3031023513549"
"255","2014","Manitoba","2302.7737499999998","860.65994999999998","1161.21238025","36.685749999999999","303.77300000000002","160.47831605228558","383.2375097182869","54.698447781713114","479.53960521702481","5743.0587090193094"
"256","2015","Manitoba","2411.3809999999999","886.6530244999999","1222.2085","38.275500000000001","324.69774999999998","191.84338941316577","425.22890172888117","54.70489077111877","504.07153467039808","6059.0644910835636"
"257","2016 f","Manitoba","2485.3332500000001","923.82751066364926","1312.41725","38.148453502715029","327.33504649728502","83.645624875756909","459.3432304320894","53.193617067910658","531.53477822680304","6214.7787612662087"
"258","2017 f","Manitoba","2534.2930000000001","944.25765364613892","1360.296","37.388872779379234","330.48312722062076","83.002901371072113","480.47512654524263","51.969083454757396","547.53612227837971","6369.7018872955905"
"259","1975","Saskatchewan","177.00524999999999","20.154","52.42","7.2352499999999997","9.4082500000000007","8.3584999999999994","17.89575","6.7937500000000002","2.8420000000000001","302.11275000000001"
"260","1976","Saskatchewan","218.62899999999999","22.346499999999999","60.396500000000003","8.9282500000000002","16.271249999999998","7.3392499999999998","19.897749999999998","6.9867499999999998","3.294","364.08924999999988"
"261","1977","Saskatchewan","246.47925000000001","24.346499999999999","67.234499999999997","10.917249999999999","18.953749999999999","8.8827499999999997","22.603000000000002","7.2867499999999996","4.0677500000000002","410.7715"
"262","1978","Saskatchewan","259.12650000000002","28.497","73.359750000000005","12.897500000000001","21.511749999999999","10.360749999999999","25.929749999999999","8.3734999999999999","5.7919999999999998","445.8485"
"263","1979","Saskatchewan","280.90550000000002","43.213314131284442","80.718249999999998","14.173999999999999","24.626249999999999","17.265479671502927","27.191500000000001","9.2104999999999997","11.149956197212635","508.4547500000001"
"264","1980","Saskatchewan","330.67849999999999","54.161771377094809","94.073750000000004","17.745000000000001","28.550249999999998","22.547076557167642","31.789000000000001","10.836","14.118902065737545","604.50024999999994"
"265","1981","Saskatchewan","364.46550000000002","88.110500000000002","111.51475000000001","21.9055","33.215000000000003","23.644749999999998","35.443750000000001","11.954000000000001","19.521999999999998","709.77575000000013"
"266","1982","Saskatchewan","421.33875","134.29974999999999","135.006","26.415500000000002","41.497500000000002","25.718250000000001","39.892499999999998","13.7925","21.069500000000001","859.03024999999991"
"267","1983","Saskatchewan","464.63900000000001","163.04175000000001","150.40799999999999","30.39","49.652749999999997","22.413250000000001","45.291499999999999","14.812749999999999","24.936499999999999","965.58550000000002"
"268","1984","Saskatchewan","491.61624999999998","169.0145","163.0265","31.264749999999999","57.597000000000001","17.106750000000002","50.183250000000001","15.061249999999999","28.0625","1022.9327500000001"
"269","1985","Saskatchewan","514.01424999999995","177.78049999999999","175.32050000000001","33.018500000000003","67.575000000000003","34.735750000000003","50.8735","14.617749999999999","33.345750000000002","1101.2814999999998"
"270","1986","Saskatchewan","544.80949999999996","197.29","191.98349999999999","34.643500000000003","81.060749999999999","63.477499999999999","55.784750000000003","14.362500000000001","40.024250000000002","1223.4362499999997"
"271","1987","Saskatchewan","555.14800000000002","212.16800000000001","200.7825","34.530500000000004","67.788250000000005","75.650000000000006","60.929499999999997","15.243499999999999","42.235750000000003","1264.4760000000001"
"272","1988","Saskatchewan","578.59524999999996","217.65450000000001","209.65825000000001","32.77975","62.999499999999998","114.5941459799926","72.955250000000007","14.29325","45.789499999999997","1349.3193959799924"
"273","1989","Saskatchewan","631.05250000000001","232.57675","233.21299999999999","33.606749999999998","74.784000000000006","147.48341978510561","78.22475","18.222750000000001","51.045999999999999","1500.2099197851055"
"274","1990","Saskatchewan","688.52350000000001","244.70075","249.32149999999999","35.280250000000002","88.732749999999996","169.25253797702854","82.687250000000006","20.356000000000002","57.506999999999998","1636.3615379770285"
"275","1991","Saskatchewan","713.64400000000001","254.17925","262.35124999999999","38.496499999999997","93.514750000000006","125.52582437939979","86.052250000000001","19.545249999999999","64.885499999999993","1658.1945743793999"
"276","1992","Saskatchewan","705.2","258.13425000000001","265.31","33.098500000000001","84.991","114.68838458688406","88.328999999999994","18.376249999999999","67.812749999999994","1635.9401345868841"
"277","1993","Saskatchewan","686.6135445000001","255.78609530480588","251.67461624999999","23.583261","57.764709000000003","74.071545016672843","95.888920782417173","18.919695998669997","75.053510664106923","1539.3558985166731"
"278","1994","Saskatchewan","647.99290321015053","269.17228483340682","283.50347399999998","18.648115000000001","56.155265","81.165808170515106","95.279470885502931","17.040340591364942","91.563609229574823","1560.521270920515"
"279","1995","Saskatchewan","625.4204891176455","269.14257272073644","295.23916224999999","17.716846","63.774514250000003","80.772543352601147","127.06427613009492","14.884815015501186","101.556938016022","1595.5721568526012"
"280","1996","Saskatchewan","636.32243157330754","270.69741995662162","298.0633995","18.454332864656383","66.582719074964942","83.793103448275858","137.04609258055174","15.761081466009406","110.7166904838885","1637.4372709482759"
"281","1997","Saskatchewan","649.72981972811908","276.17252214533755","320.02306775000005","19.392738936366147","69.270506998277938","127.93724012992504","140.04897500664686","15.973538698372328","130.64114023688009","1749.1895496299253"
"282","1998","Saskatchewan","688.92471331430613","281.50298041287408","334.2815205","21.443940714817415","78.931747475012642","140.4","166.70063018752407","15.302736054778219","127.67465884068739","1855.1629275"
"283","1999","Saskatchewan","758.47255688259509","301.12605899075731","352.75445824999997","27.948869370861605","89.099596712743008","159.5","156.74040639498472","17.237807768517882","137.08079594196855","1999.960550312428"
"284","2000","Saskatchewan","813.14575334808433","335.74822370787524","390.97727950000007","29.955161314667013","100.151223202827","109","157.91612458496337","18.066613102367498","144.19032849989864","2099.1507072606832"
"285","2001","Saskatchewan","877.0620871498478","347.93757858255674","424.71172438171112","30.673000675564875","123.27898727576111","131.5","168.21239803570782","18.453432551057467","158.32280683366494","2280.1520154858722"
"286","2002","Saskatchewan","940.76329418259263","364.70794249971237","457.70704649533445","30.705866932806572","143.35110447824215","98.9","176.34136295456062","19.081068691634997","177.03016002992726","2408.5878462648116"
"287","2003","Saskatchewan","970.317484870302","397.39750602334249","483.22314547387828","31.159244881646394","161.20369580512929","88.1","223.35309591790624","18.425248865027282","177.7140439724084","2550.89346580964"
"288","2004","Saskatchewan","1034.9607674616318","420.333759623996","526.28688668216387","32.436380540667599","178.29114943606837","79.400000000000006","255.65575935161374","19.362015037680095","204.97782178928728","2751.7045399231088"
"289","2005","Saskatchewan","1120.4123472061506","450.9449615235024","577.70543552611662","33.809176201003751","197.34778283029803","97.2","293.88393306348979","17.585283662801441","217.83187553716235","3006.7207955505246"
"290","2006","Saskatchewan","1217.2786305423786","487.41444312978081","616.54752791645217","34.941572994694823","214.01044944542079","114.1","290.32159631185539","21.58279580644103","217.22530866439183","3213.4223248114154"
"291","2007","Saskatchewan","1299.8279063871787","523.80675396838774","638.45073538734005","35.414755444585097","262.19177481464811","111.4","344.95515972620507","24.799261839768885","223.74933680189139","3464.5956843700046"
"292","2008","Saskatchewan","1406.2091988918287","553.48336048917383","678.41855629324516","36.670101239275084","285.54676666763987","197.2","349.6580722922094","25.797514499211452","237.53424910395378","3770.5178194765372"
"293","2009","Saskatchewan","1515.443608968694","581.9868430558729","723.44701955890469","40.230677167442813","301.28460906047735","181.6","360.08033360299231","26.554714970106694","251.9363621697444","3982.5641685542346"
"294","2010","Saskatchewan","1669.5154760265193","638.26718784931268","793.13426794305292","34.205382760870528","316.7789802974774","146.01996034368759","365.94088043510419","26.575500000000002","274.4115698194359","4264.8492054754606"
"295","2011","Saskatchewan","1733.6711026512453","636.759085196147","872.37581058139415","32.765503550402542","315.67597834741639","207.78567366506857","416.63382953857808","42.515314595690668","303.64182421379792","4561.8241223397417"
"296","2012","Saskatchewan","1812.399635434045","669.42020279372002","899.96701469029131","34.140525912423982","305.64626218079724","193.90637691589515","405.22342151750485","49.685859063369712","319.76325227440356","4690.1525507824508"
"297","2013","Saskatchewan","1871.9621299521425","729.41136470300751","970.17945580244941","34.539670090081621","311.54453691970571","224","406.51624483470601","50.842374711869553","333.90557554520285","4932.9013525591654"
"298","2014","Saskatchewan","1919.3353429091885","742.73985275657617","1011.4004311465666","37.004202538970972","322.07504367505618","207.20443592354101","419.08588353333539","49.545052078679866","345.60485974371352","5053.995104305629"
"299","2015","Saskatchewan","1945.5616180885645","755.60017612955119","1061.0434319831486","41.332617285409938","328.398741451614","279.12347503399997","437.56463937932836","43.544591133822173","357.83457653863286","5250.003867024071"
"300","2016 f","Saskatchewan","1982.1434129283598","770.10145293203072","1089.3996929466784","42.594645375660733","337.86509487296746","401.78217777789996","452.32241510363366","42.310081070844227","363.01154876991473","5481.5305217779896"
"301","2017 f","Saskatchewan","2018.032459109887","777.41907141826869","1085.5852282347955","42.616633057335356","339.05661739480769","263.89755994109998","455.08219836561375","42.479178750000003","364.99910901681017","5389.1680552886182"
"302","1975","Alberta","391.2355","81.800701296984954","138.46174999999999","17.551500000000001","11.331250000000001","8.7902500000000003","37.36929721646829","5.8187499999999996","2.553501486546752","694.91250000000002"
"303","1976","Alberta","461.1585","90.850479638005311","156.46775","20.74","13.47625","11.0465","49.184603199812436","6.0860000000000003","2.5401671621822506","811.55025000000001"
"304","1977","Alberta","480.90674999999999","98.161232986456881","171.10900000000001","22.857749999999999","15.55175","20.956","59.095517013543137","6.9552500000000004","3.4757500000000001","879.06899999999996"
"305","1978","Alberta","494.50774999999999","116.80213235633887","194.61875000000001","26.053249999999998","18.202750000000002","78.241500000000002","63.801367643661131","21.366","6.8587499999999997","1020.45225"
"306","1979","Alberta","555.63274999999999","131.40330750620708","224.02924999999999","30.848500000000001","21.248750000000001","167.51300000000001","77.21294249379288","25.244250000000001","25.053750000000001","1258.1865"
"307","1980","Alberta","676.34249999999997","153.59630650058946","265.31375000000003","37.758749999999999","25.205749999999998","187.5615","101.65969349941051","28.04025","34.686","1510.1644999999999"
"308","1981","Alberta","857.34675000000004","183.87746977918695","328.72025000000002","49.657499999999999","30.980250000000002","203.62100000000001","132.79428022081305","35.779249999999998","48.506250000000001","1871.2830000000004"
"309","1982","Alberta","1142.9085","182.24383136089216","415.79025000000001","61.381749999999997","39.002000000000002","315.09125","167.65516863910787","42.323749999999997","59.876750000000001","2426.2732500000002"
"310","1983","Alberta","1308.24575","194.84732639041258","472.08749999999998","73.040999999999997","47.709325437762999","378.89625000000001","178.4531509409299","40.350250000000003","75.730697230894535","2769.3612499999999"
"311","1984","Alberta","1372.0977499999999","208.01241906123778","503.59500000000003","81.652500000000003","55.849627589837368","314.97224999999997","187.08499096122728","38.931249999999999","81.267462387697577","2843.4632500000002"
"312","1985","Alberta","1474.0274999999999","218.6429597341733","540.72074999999995","90.930750000000003","69.474829519175771","303.22575000000001","202.40929395628388","37.737499999999997","97.884666790367049","3035.0540000000001"
"313","1986","Alberta","1607.9302499999999","233.28247938803975","592.505","105.05817837832998","83.208487345956755","321.11200000000002","217.51858567170555","37.299750000000003","118.93001921596792","3316.8447500000002"
"314","1987","Alberta","1632.49425","228.64918756162956","617.97850000000005","100.71274068089464","95.746499999999997","253.56075000000001","229.68758906832366","47.847999999999999","101.40885343915211","3308.0863707500002"
"315","1988","Alberta","1738.2202500000001","234.44283551819754","651.04075","111.13707052276781","107.95099999999999","167.30565838180857","218.34539396113746","51.158999999999999","148.17499024789717","3427.7769486318084"
"316","1989","Alberta","1883.0887499999999","252.0915582167201","710.01774999999998","151.61141168601426","159.71500041832357","174.3786356425172","232.70578055016804","46.734609098783416","182.5776400299907","3792.9211356425171"
"317","1990","Alberta","2040.5355","277.47145123513286","762.19799999999998","168.1673959646094","179.52458347277451","176.89053410893709","199.29096160725649","47.677119699594471","192.02198802063225","4043.7775341089373"
"318","1991","Alberta","2167.0670221075015","292.55383576137808","836.95650000000001","164.56519302092647","189.197487173556","126.52035959809628","210.9467775274141","51.510682970553532","201.64412568202533","4240.961983841451"
"319","1992","Alberta","2301.5196737781516","286.87334944163382","899.94475","163.06064682490972","205.59782748011978","159.0428344791116","222.14309608969657","55.030144323517845","213.03998717570568","4506.2523095928464"
"320","1993","Alberta","2257.3400009333773","265.0511950141705","921.53099999999995","160.67815471918172","205.7775697415716","149.45795875198309","213.55020432060581","52.230388371197535","226.61228527187865","4452.2287571239667"
"321","1994","Alberta","1932.0698493267969","262.37950138661876","885.7196703119057","150.38653807827919","208.13709705893751","64.961235521235523","308.6092918296074","50.6941611035082","240.56022477097412","4103.5175693878627"
"322","1995","Alberta","1736.2484960362929","420.6874539921107","812.68230677063514","102.47102166745553","212.46339621163236","100.55351351351351","212.66261761152387","52.445166845360816","254.57471711158172","3904.7886897601065"
"323","1996","Alberta","1818.8840981118253","491.92646557102307","774.70325000000003","83.901386941765267","232.59483689138403","107.01818181818182","236.50101271051773","61.246585739074796","284.51899647816674","4091.2948142619393"
"324","1997","Alberta","2027.3695829033197","510.75543686303365","794.92899999999997","83.742712644846009","254.84870304356608","108.6964445380975","330.36754278364253","74.400455657853072","342.51382204303957","4527.6237004773993"
"325","1998","Alberta","2157.406780149101","500.05856947343642","861.27625","91.003751933728054","278.05692541688791","122.3","413.17128669001494","95.476249999999993","377.22098538002405","4895.9707990431925"
"326","1999","Alberta","2404.9629674450371","517.04330113271817","930.61350000000004","101.44790488324894","328.22473796822095","288.39999999999998","576.36339843191877","102.94799999999999","391.09375178650049","5641.0975616476444"
"327","2000","Alberta","2675.0549417656575","526.086074560165","1000.0744999999999","109.76615903408299","387.06621573784173","336.1","623.58977914032982","116.47910228068477","440.66412387319536","6214.8808963919573"
"328","2001","Alberta","3014.6393722101107","561.69923755436628","1132.9952499999999","115.35449663774499","451.03700538555529","444.1","698.0639933096013","123.42867055927077","492.50862396132038","7033.8266496179695"
"329","2002","Alberta","3304.1235026529803","526.4012110287041","1329.91525","102.55321994307116","515.2281292563556","543.20000000000005","711.07550462844029","138.4106330787572","559.98518032708785","7730.8926309153958"
"330","2003","Alberta","3515.1248315525977","528.48704219414242","1488.37825","107.39677655671173","588.17724573386317","573.70000000000005","743.75215342268348","142.90818398836902","599.03313777987364","8286.9576212282409"
"331","2004","Alberta","3953.4016316577708","594.52586240261883","1560.2562499999999","119.77237517077221","646.84","586","869.95315095367334","157.20103468434885","622.39482969792527","9110.345134567111"
"332","2005","Alberta","4336.5745299443297","619.32347181265698","1732.6924800383877","124.98567218377113","709.2898655952863","703.9","1160.054958047451","176.24743341488252","634.44686111360284","10197.515272150369"
"333","2006","Alberta","4714.0695809678427","660.85092875591613","1937.3292593090212","171.4128875454237","758.92135686509539","832.3","1290.7267068280005","177.62198292271557","715.45219102863314","11258.684894222646"
"334","2007","Alberta","5098.5142064612146","738.4838949076061","2187.8075614203458","190.92217621750001","792.51535041999989","978.9","1469.7430985120473","178.29437962316274","742.62366247080706","12377.804330032686"
"335","2008","Alberta","5615.5987607581355","790.15000776721729","2579.00094462572","205.73340482250001","827.65581138999994","1267.8","1538.6078094862285","228.48128059853758","758.80046280144654","13811.828482249783"
"336","2009","Alberta","6355.5976393275096","1134.2712330668039","2913.846","204.78428831649319","1007.8571108534629","955.1","1130.2573553532845","205.63082889171693","677.56467000651867","14584.909125815791"
"337","2010","Alberta","7480.6709942661209","1425.8824858215517","3211.1365000000001","208.06897176547943","1136.0289795394021","1102.2","1010.8643808772348","211.85853927023024","717.54225227932","16504.253103819337"
"338","2011","Alberta","7804.6346408857798","1471.9840648427303","3474.1804999999999","215.68693794071817","1239.7827771464972","905.05729653220101","993.77025419966787","163.36370982527737","681.49746593131943","16949.957647304189"
"339","2012","Alberta","8243.66525","1556.0051364042668","3660.4657499999998","228.96455384250899","1236.5873353155162","968.10900859721471","1096.6614413249872","162.72398521816172","686.25089725919486","17839.433357961851"
"340","2013","Alberta","8605.2590537445431","1634.2498611442786","3928.26125","239.98321365519035","1265.6787037403112","736.47502495632648","1200.2973968511508","164.75722040504394","733.56193051452658","18508.523655011373"
"341","2014","Alberta","8950.3052820027515","1707.1286889062524","4202.15175","260.04339052963064","1308.1262990838175","593.05487323808052","1320.4179035793159","151.03","719.60703477870857","19211.865222118558"
"342","2015","Alberta","9133.1668938423154","1743.8072907694757","4524.5022499999995","287.92723631552201","1447.5163513932437","709.08578125070005","1408.7999834036634","132.804","689.50060067238428","20077.110387647303"
"343","2016 f","Alberta","9512.8688005807107","1811.4741488657758","4769.6263040689191","308.69080084895751","1542.5398609140314","652.18824096989999","1451.7267803373477","134.3100107732304","642.37910395145536","20825.80405131033"
"344","2017 f","Alberta","9794.558487373879","1864.0750161064416","5022.6125375217998","330.77618754748028","1668.3684480653319","713.90597849899996","1502.1132095979331","165.56930102020718","649.94297280571095","21711.922138537782"
"345","1975","British Columbia","486.93700000000001","64.509749999999997","242.24125000000001","15.8665","22.102499999999999","21.515499999999999","39.8215","18.068000000000001","17.1205","928.1825"
"346","1976","British Columbia","564.27224999999999","78.497500000000002","288.9495","19.981249999999999","25.963249999999999","13.138249999999999","43.814500000000002","21.761500000000002","26.3245","1082.7024999999999"
"347","1977","British Columbia","623.78533261335281","88.58425911456979","312.00799999999998","20.880749999999999","29.276","6.0534999999999997","58.420868010376346","22.360290261701056","31.742000000000001","1193.1110000000001"
"348","1978","British Columbia","640.96910709188978","142.9391507866016","346.774","27.803000000000001","35.52375","30.94725","76.53361091997084","26.363881201537762","35.972000000000001","1363.82575"
"349","1979","British Columbia","702.12655661913811","187.02249997455226","395.20150000000001","32.686250000000001","44.024000000000001","36.33475","82.433015257097168","33.986928149212474","42.643999999999998","1556.4594999999999"
"350","1980","British Columbia","912.0286107726813","232.39914174943411","457.25824999999998","44.693249999999999","52.167999999999999","47.790750000000003","92.565747477884599","38.926000000000002","54.500250000000001","1932.33"
"351","1981","British Columbia","1085.3375322281956","241.00780300264191","566.33825000000002","102.49025","65.790000000000006","66.743250000000003","114.88229023874749","42.09375","90.115124530415073","2374.7982499999998"
"352","1982","British Columbia","1216.8590628783527","288.45698676680621","689.58349999999996","94.963750000000005","85.524500000000003","78.136750000000006","86.209000000000003","75.192250000000001","105.39095035484117","2720.31675"
"353","1983","British Columbia","1296.4966573770814","311.75968172265328","774.77850000000001","75.559976643148019","103.07725000000001","89.543999999999997","73.75767395759766","87.832999999999998","119.42326029951964","2932.2299999999996"
